"task_id","candidate_model_path","model_path","source_id","source_exp_id","method_family","memory_footprint","parameter_count","file_size","cost_proxy","utility_proxy","local_valid","risk","candidate_rank","recommended_action"
"task352","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task352.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task352.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","351","submit_full_source_except_failed_task133"
"task353","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task353.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task353.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","352","submit_full_source_except_failed_task133"
"task354","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task354.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task354.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","353","submit_full_source_except_failed_task133"
"task355","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task355.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task355.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","354","submit_full_source_except_failed_task133"
"task356","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task356.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task356.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","355","submit_full_source_except_failed_task133"
"task357","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task357.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task357.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","356","submit_full_source_except_failed_task133"
"task358","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task358.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task358.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","357","submit_full_source_except_failed_task133"
"task359","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task359.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task359.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","358","submit_full_source_except_failed_task133"
"task360","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task360.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task360.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","359","submit_full_source_except_failed_task133"
"task361","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task361.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task361.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","360","submit_full_source_except_failed_task133"
"task362","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task362.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task362.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","361","submit_full_source_except_failed_task133"
"task363","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task363.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task363.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","362","submit_full_source_except_failed_task133"
"task364","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task364.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task364.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","363","submit_full_source_except_failed_task133"
"task365","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task365.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task365.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","364","submit_full_source_except_failed_task133"
"task366","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task366.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task366.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","365","submit_full_source_except_failed_task133"
"task367","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task367.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task367.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","366","submit_full_source_except_failed_task133"
"task368","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task368.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task368.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","367","submit_full_source_except_failed_task133"
"task369","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task369.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task369.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","368","submit_full_source_except_failed_task133"
"task370","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task370.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task370.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","369","submit_full_source_except_failed_task133"
"task371","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task371.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task371.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","370","submit_full_source_except_failed_task133"
"task372","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task372.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task372.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","371","submit_full_source_except_failed_task133"
"task373","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task373.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task373.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","372","submit_full_source_except_failed_task133"
"task374","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task374.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task374.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","373","submit_full_source_except_failed_task133"
"task375","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task375.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task375.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","374","submit_full_source_except_failed_task133"
"task376","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task376.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task376.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","375","submit_full_source_except_failed_task133"
"task377","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task377.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task377.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","376","submit_full_source_except_failed_task133"
"task378","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task378.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task378.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","377","submit_full_source_except_failed_task133"
"task379","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task379.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task379.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","378","submit_full_source_except_failed_task133"
"task380","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task380.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task380.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","379","submit_full_source_except_failed_task133"
"task381","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task381.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task381.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","380","submit_full_source_except_failed_task133"
"task382","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task382.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task382.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","381","submit_full_source_except_failed_task133"
"task383","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task383.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task383.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","382","submit_full_source_except_failed_task133"
"task384","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task384.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task384.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","383","submit_full_source_except_failed_task133"
"task385","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task385.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task385.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","384","submit_full_source_except_failed_task133"
"task386","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task386.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task386.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","385","submit_full_source_except_failed_task133"
"task387","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task387.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task387.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","386","submit_full_source_except_failed_task133"
"task388","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task388.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task388.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","387","submit_full_source_except_failed_task133"
"task389","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task389.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task389.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","388","submit_full_source_except_failed_task133"
"task390","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task390.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task390.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","389","submit_full_source_except_failed_task133"
"task391","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task391.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task391.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","390","submit_full_source_except_failed_task133"
"task392","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task392.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task392.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","391","submit_full_source_except_failed_task133"
"task393","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task393.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task393.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","392","submit_full_source_except_failed_task133"
"task394","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task394.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task394.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","393","submit_full_source_except_failed_task133"
"task395","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task395.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task395.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","394","submit_full_source_except_failed_task133"
"task396","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task396.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task396.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","395","submit_full_source_except_failed_task133"
"task397","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task397.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task397.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","396","submit_full_source_except_failed_task133"
"task398","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task398.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task398.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","397","submit_full_source_except_failed_task133"
"task399","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task399.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task399.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","398","submit_full_source_except_failed_task133"
"task400","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task400.onnx","E:\kagglegolf\data\interim\vyanktesh_multi_source_onnx_solver_submission\task400.onnx","SRC_KAGGLE_NOTEBOOK_VYANKTESH_MULTI_SOURCE","GOLF_20260608_047_vyanktesh_multi_source_full","public_full_replace_except_task133","","","","","","true","medium","399","submit_full_source_except_failed_task133"
